coll_nom;coll_siret;delib_id;delib_date;delib_matiere_code;delib_matiere_nom;delib_objet;instance_type;instance;delib_url;delib_theme_nom
TE44;20001492600030;2023-116;2023-12-14;;Finances;2023-116 Autorisation de dépenses avant vote budget 2024 (ICE);Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESm6jxFPF89Cm7WRmamig98BiFiJHV28dy1oOWY5EW6-_A?e=0mamf5;
TE44;20001492600030;2024-001;2024-02-22;;Finances;2024-001_Annexe_ROB 2024;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdGRMhVvFgZHjvyRTKta1yQBl6PtPkQE-YV_0fVMnd7OMA?e=aSsnhd;
TE44;20001492600030;2024-035;2024-03-28;;Maîtrise de l’énergie;2024-035 AMI CONIFERE;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcjvXDc39jxPsUZQmzZ_kHIBxWE_htC3dpd79K6QOHfXEA?e=cTIzNc;
TE44;20001492600030;2019-22;2019-05-16;;Affaires générales;2019-22 Modification du périmètre d'intervention du SYDELA;Comité;Comité du Jeudi 16 Mai 2019;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWHBLUT3SfpFlve5u7mX-gQBJhZRE6roypmGBf7Xt1gWpg?e=Wdeshr;
TE44;20001492600030;2023-112;2023-12-14;;Mobilité;2023-112 Mobilité_Groupement de commandes TE44_SIEML;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ET3pw9HENgpGocINe3MvzQwBcERpS9Cgh0ZaW18op0dB1g?e=ji3RK9;
TE44;20001492600030;2023-107;2023-12-14;;Travaux;2023-107 Prolongation du dispositif inflation pour 2024;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERMpf4fd-OBCn7qh-aD3_KwBwpBQwg6dAW5hBeKLx-vrYw?e=9U3EgR;
TE44;20001492600030;2024-008;2024-02-22;;Ressources Humaines;2024-008 Création d’un contrat de projet Financements externes;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETI758HihItMipGqYzVJdWMBKn9uL2S1Okm0ztasQxSoEQ?e=Pnaaf1;
TE44;20001492600030;2019-07;2019-04-03;;Finances;2019-07 Compte administratif 2018 - Budget annexe ICE;Comité;Comité du Mercredi 3 Avril 2019;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdzJ3FAM5mNBp27shaTTEVQBuST4U-u1HG2eU2lcDVFqvg?e=Ir72fd;
TE44;20001492600030;2023-120;2023-12-14;;Finances;2023-120 Régularisation factures TST_ENEDIS;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ee9vYr_Q0E5Osd0saKG5iZwBdhTaS5xOf-vK_ze-pqo4EQ?e=OeXahg;
TE44;20001492600030;2023-109;2023-12-14;;Maîtrise de l’énergie;2023-109 Annexe projet de Convention_CEE_Siéml_TE44;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWL676obx5pJpvjaYFnX8AYBy9funEtn7kKj06AQW7O3qw?e=KmuNUk;
TE44;20001492600030;2024-006;2024-02-22;;Réseaux-Urbanisme;2024-006_Annexe_Convention de rattachement Vritz - Challain La Potherie - Ste Gemmes d’Andigne;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQsvwtaK-dFDjtgYxrf2ChgBZ24RTE0y2SJ7ODW-bMD-Rg?e=dytqS2;
TE44;20001492600030;2019-04;2019-04-03;;Finances;2019-04 Compte de gestion 2018 - Budget annexe ICE;Comité;Comité du Mercredi 3 Avril 2019;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERsVVHMQaN9GnfCkO2LX2UwBFFOIeAh3U_6mnF5EnHXxQQ?e=rn4kZ5;
TE44;20001492600030;2023-91;2023-11-16;;Réseaux-Urbanisme;2023-91 Protocole transactionnel Eiffage Energie Systèmes;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQLOcDwXqGBIm0moFJSoM14BMNadNpMeL_KIhUj54jOS8w?e=h6edHv;
TE44;20001492600030;2023-90;2023-11-16;;Eclairage public;2023-90Bis_Occupation des ouvrages EP par des systèmes de vidéoprotection_Redevance collectivités;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUUA_7JQOulMveZ-hzhR8NkBg5TPV733bRtPzOSmluXKyg?e=Q2FGzg;règles financières
TE44;20001492600030;2024-003;2024-02-22;;Finances;2024-003_Nouvelles règles financières;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQD0fZeHd3dGszv49GLwkp0BpwW_sC4FrtkdDhM__vwvzw?e=HXR7RC;règles financières
TE44;20001492600030;2019-20;2019-04-03;;Production EnR;2019-20 Lancement du marché d'études mutualisées pour les chaufferies bois;Comité;Comité du Mercredi 3 Avril 2019;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EawdpF1knipGhQ5O9a6x3UoBHVX8nYmoEdXzYMHhHnl5Tg?e=yHvATa;commande publique
TE44;20001492600030;2023-99;2023-11-16;;Ressources Humaines;2023-99 RIFSEEP évolutions des règles d’attribution du CIA;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eb5yp4X6nPVMk7TUztDyO8kBlN8oFYyyyft7KSnVLU44cA?e=YhzCcD;
TE44;20001492600030;2023-95;2023-11-16;;Finances;2023-95 Règles financières_modification du coût journalier de suivi pour les AODE;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXqb0tTtMDpLkXFI6fTQuv4BkvHtQAHG89YXNiiBHElPlw?e=LTTtDX;règles financières
TE44;20001492600030;2023-106;2023-12-14;;Finances;2023-106 Programme d’enfouissement des réseaux_critères de priorisation et règles financières;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ES1NLtwescJEpBNSZBfvgK0BLtAxauRkx1k1FxhzjxuCZg?e=YAXPZD;
TE44;20001492600030;2019-17;2019-04-03;;Affaires générales;2019-17 Lancement du marché de nettoyage des locaux;Comité;Comité du Mercredi 3 Avril 2019;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdfPE9xdX_JOqHINeD4LzREBgwl68WLJfaVcE1ZJuRH7XQ?e=87Vh8J;commande publique
TE44;20001492600030;2023-76;2023-09-28;;Réseaux-Urbanisme;2023-76_Prise en compte de l’inflation 2022-2023_Modification des MP Travaux et Maintenance EP;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdCbekGE6klOvoXiGDkJ4DYBziiJ4HBpOLJiVyCq3ldzGQ?e=ScTGZu;
TE44;20001492600030;2023-85;2023-09-28;;Patrimoine;2023-85_Autorisation d’une occupation du domaine public;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ee7Rex8RhsJJkkOs3TGpNL8BHdmW7gQVLH0kXPzyQjmHtA?e=EkmLx8;
TE44;20001492600030;2023-118;2023-12-14;;Finances;2023-118_Annexe _ Avis du Comptable public _ M57 TE44;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESBnvJc26n9MraOdZ484cgQBiTfw0tTf775yHpZf5-hVyA?e=8THr2c;
TE44;20001492600030;2018-67;2018-12-20;;Ressources Humaines;2018-67 Modification du tableau des effectifs;Comité;Comité du Jeudi 20 Décembre 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZLHfQPEFAVPopJDZoDErVABvyT4K0yAUiqyEzlCX4zZTg?e=cNcFRO;
TE44;20001492600030;2023-76;2023-09-28;;Réseaux-Urbanisme;2023-76 Annexe 1 Modèle avenant inflation_Travaux;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdgxuhlP0EpOgm2jDM1BQGUBIUSkYOa3sSbWH2RvAPDtOA?e=fDdKvJ;
TE44;20001492600030;2023-88;2023-09-28;;Réseaux-Urbanisme;2023-88_Avenant à la convention Appuis Communs_ENEDIS_TE44;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ec-EtdMJ7iZNlFPaUshIlqMBLQATD3FvyhQRZYYqRp3SAg?e=qSxIfE;
TE44;20001492600030;2023-122;2023-12-14;;Ressources Humaines;2023-122 Création postes de stagiaires;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWjGBOGhjxVEmvJ7NiyOHFYBX0G00OHrXSESt-pMPjnH-A?e=Z9uUjR;
TE44;20001492600030;2018-64;2018-12-20;;Réseaux-Urbanisme;2018-64 Avenant au Protocole d’application au contrat de concession;Comité;Comité du Jeudi 20 Décembre 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERXjDQYY1-JDvweNGHHGvscBDl0uZuDDgenefWT_dfV2PA?e=BaxcLZ;
TE44;20001492600030;2023-69;2023-06-15;;Ressources Humaines;2023-69_Ouverture d'un poste d'appprenti;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EebScKVoQ3pCjL850uvkPh4BRR7yoT-07laNjdljw3vi2g?e=fh5fej;
TE44;20001492600030;2023-79;2023-09-28;;Finances;2023-79_Décision modificative n°1_Budget annexe Mobilité;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbcqEoVbsN9Ai-eHDlE071UBBvG0PR9B0Vw9S6NdiGfgkQ?e=YsWnhZ;
TE44;20001492600030;2023-112;2023-12-14;;Mobilité;2023-112_Annexe Projet convention de groupement Mobilité_SIEML;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYAmGQkLx8BCv1Oil4NOEL0BeCiH1UB40XWXLiyaSu469Q?e=x4OsZ3;
TE44;20001492600030;2018-76;2018-12-20;;Finances;2018-76 DM2;Comité;Comité du Jeudi 20 Décembre 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXPFe1GxAv5CkhsZMtCKPzABJviy5QjpLUUXhTOJ8V2Y0Q?e=62hUqY;
TE44;20001492600030;2023-72;2023-06-15;;Ressources Humaines;2023-72_Annexe Règlement intérieur du personnel;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Edy7nsCMcPtBuTrgg30xoaYB0_Vho6X32YC3KRAfRAY9ng?e=2ayoBk;
TE44;20001492600030;2023-78;2023-09-28;;Finances;2023-78_Décision modificative n°2_Budget annexe ICE;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdzvhcRGixRPt5Bt1-sxFAoBNhhVsJIl7w88Dd2P4rydyw?e=h3N8jm;
TE44;20001492600030;2023-100;2023-11-16;;Ressources Humaines;2023-100 Remboursement des frais d’agents;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYOXY8JeRpNAp07jEjG97XcBd963uW9yzJ1bhuv5loHs1A?e=yhiDlN;
TE44;20001492600030;2018-49;2018-09-27;;Réseaux-Urbanisme;2018-49 Achat gaz – Approbation de l’avenant à la convention constitutive du groupement de commandes;Comité;Comité du Jeudi 27 Septembre 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU-ADS-6mEVCuONq1xmmDWgB-zApqZWmtbsPcoqENUhgsw?e=EWSJg4;commande publique
TE44;20001492600030;2023-63;2023-06-15;;L.A. GéoData;2023-63_PCRS Image n°2 - Lancement du marché public;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfIK3UYwD5ZIhbrPzEPM9dEBXskb0UvLuJlNb5zMoYvR_g?e=zM5GmI;
TE44;20001492600030;2023-86;2023-09-28;;Réseaux-Urbanisme;2023-86_Indemnité hausse du coût des matières premières_Modification;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU7H1eHDZBhLiDS_VCr5-y4BURMfPpq6os0zMTjPFhFoqg?e=lF079R;
TE44;20001492600030;2023-99;2023-11-16;;Ressources Humaines;2023-99 - Annexe RIFSEEP;Comité;Comité du Jeudi 16 Novembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQPBl95cdFJPjcJryczMzFgB509nGQ15Xo3eVTMsx2_fAQ?e=Pc3GWr;
TE44;20001492600030;2018-38;2018-06-28;;Ressources Humaines;2018-38 Réduction de la quotité de temps de travail d’un poste d’attache;Comité;Comité du Jeudi 28 Juin 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EX-hjyPA505CrF3d6P7xnSQByu_VHEBoe6y0qXca6xfdgA?e=ydd0P2;
TE44;20001492600030;2023-58;2023-06-15;;Affaires générales;2023-58_SEM Croissance Verte -  - Rapport d'activités 2022;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVnpgzwt-KRBm_bI3-0xnZEBfPOzpCDePtHnvZLsYPk5JA?e=pPUCFa;
TE44;20001492600030;12;2023-08-24;;Patrimoine;2023-12 Désaffectation, déclassement et cession d’une parcelle;Bureau;Bureau du Jeudi 24 Août 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESNZjVzLts1PuoA9gP-2kkoBgOiD1uUo_S7tQ8QZrXQQ-w?e=FbTCQ4;
TE44;20001492600030;2023-84;2023-09-28;;Finances;2023-84_Subvention exceptionnelle à l’AEGE;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdSQirUP06NKr1BfovC3bdgBYqxGD7T2ZO0c9udepcWWmA?e=X3iTPN;
TE44;20001492600030;2018-35;2018-04-26;;Affaires générales;2018-35 Dons de mobiliers usagers à des associations;Comité;Comité du Jeudi 26 Avril 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ee9FxJgLmy9DgGsgFphjAXABpJ2_fDaSX9PCIe3TAXe-HQ?e=VflubX;
TE44;20001492600030;9;2023-06-08;;Patrimoine;2023-09 Valorisation des parcelles intégrées à l’inventaire comptable TE44;Bureau;Bureau du Jeudi 8 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Earx2u9AuB1GobHPhWVMDOgBc7wwHpwVeS-xS2iM4hxgyg?e=Lgyr1f;
TE44;20001492600030;2023-73;2023-06-15;;Ressources Humaines;2023-73_Annexe_remboursement exceptionnel frais engagés par agents;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETGDQ7BdP8pKgb_Rkr55wYgBOaU5P7j_v3juzICEp3WbuQ?e=Jxx3je;
TE44;20001492600030;2023-80;2023-09-28;;Affaires générales;2023-80_Représentants CRE;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUjb-sswKwNOhBWfZe_XuikBKIjuQLgZDJynT7Kll-be1A?e=1Hbxpa;
TE44;20001492600030;2018-33;2018-04-26;;Ressources Humaines;2018-33 Modification du tableau des effectifs;Comité;Comité du Jeudi 26 Avril 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUQElJHfn9JKlTH6_mcXSIYB52vieOLBdWwMONHucIOOtw?e=0DG2Ge;
TE44;20001492600030;2023-50;2023-05-04;;Finances;2023-50_Règles financières - valorisation des données ICE;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQa0MHYjGRtBnD3-B1fYPfUBAF-lpw_lKKjax48KZwvnqA?e=aRlGTN;règles financières
TE44;20001492600030;2023-74;2023-06-15;;Ressources Humaines;2023-74_Régularisation astreintes service maintenance EP;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUxPklLOCrpBkHSSOu3wcIIBFcH6QAj71pDMPRux70E_JA?e=77sKle;
TE44;20001492600030;2023-77;2023-09-28;;Finances;2023-77_Décision modificative n°2_Budget principal;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ER1v8cquQnNEnE1YW7Ozv1EBCabODDfKxqIH3BRz2xqcbQ?e=F9EWRc;
TE44;20001492600030;2018-25;2018-03-29;;Affaires générales;2018-25 Dépenses à imputer au compte 6232;Comité;Comité du Jeudi 29 Mars 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYDwD12c1YJDhouOJBzrnIsB-KZDGv7xlD9rlKszl8qYPA?e=SLYyUz;commande publique
TE44;20001492600030;2023-18;2023-03-30;;Finances;2023-18_COMPTE DE GESTION 2022 - BUDGET ANNEXE Mobilité;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfGpUnxd4mNEka3i6rDG5UYBS3YnGatp7WHDPqCWBzhbDA?e=TWy1vM;
TE44;20001492600030;2023-70;2023-06-15;;Ressources Humaines;2023-70_Ouvertures de postes temporaires;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcSs2eug0rFDm5FvD1_TvqcB90V6evO2FiheFst9szoeiQ?e=MrdjHa;
TE44;20001492600030;2023-83;2023-09-28;;Production EnR;2023-83_SEM EnR44_versement du solde de l’apport en capital;Comité;Comité du Jeudi 28 Septembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ea1sirahFwlEg3OH4SHDKFEBqe4ltZPL_d4T019w9hhc3Q?e=rKKxeq;
TE44;20001492600030;2018-24;2018-03-29;;Finances;2018-24 Autorisation de programme IRVE;Comité;Comité du Jeudi 29 Mars 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVpJWdAGvstCjsf82vI28nQBxFX-yq17MuXy6HVFGxeg0A?e=dfzEob;
TE44;20001492600030;2023-32 Annexe 10 Annexe 3;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 10 Annexe 3;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAa13gDUDwAT4-PJL2TUqFXAUn_dd8LhhfUVx9Y40bvni0?e=J9UcBG;
TE44;20001492600030;2023-72;2023-06-15;;Ressources Humaines;2023-72_Modification du règlement intérieur de TE44;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUbBLIakt-5Mm97VAHawT1ABg0X5txUVKuS7BOf_h6QY6A?e=egwUxz;
TE44;20001492600030;2023-61;2023-06-15;;Réseaux-Urbanisme;2023-61-A_DT DICT ATU et Permis électriques_Lancement du marché public v2;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQhbduc2ivZBrKzvpA3cmOABtkdZPm4jQQnB2eJzXYs-og?e=fwfhrG;
TE44;20001492600030;2018-19;2018-03-29;;Finances;2018-19 Affectation des résultats - Budget annexe IRVE;Comité;Comité du Jeudi 29 Mars 2018;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcHOnGlb-JpIgx0r_WoghosBLGYuD0uEcnxl4JN08K1snA?e=WAM63W;
TE44;20001492600030;2023-32 Annexe 16 Annexe 8;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 16 Annexe 8;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDLO8s8QRWaSqZsSioEhaQ3AVx02skxIoTg5R_RzST6fDc?e=xOJEYC;
TE44;20001492600030;2023-73;2023-06-15;;Ressources Humaines;2023-73_Remboursement frais pris en charge par les agents;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfjVPyDlRc9El6cdBBneDC0BBGvvmIvOFg5A0o-3I4wfeA?e=FjZVhw;
TE44;20001492600030;8;2023-06-08;;Patrimoine;2023-08 Désaffectation, déclassement et cession d’une parcelle;Bureau;Bureau du Jeudi 8 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETLDpTh35SROnSg7PPH6lDoBsI04ZoSA6qh0ezpVlvzBkg?e=Nz6wR8;
TE44;20001492600030;2017-37;2017-07-06;;Ressources Humaines;2017-37 Recrutement de vacataires montée en débit;Comité;Comité du Jeudi 6 Juillet 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EabaEg86MplBhc6kfXjR0doB95avGad4JjS7Rr4T8mhkcA?e=KkBjua;
TE44;20001492600030;2023-32 Annexe 5 Annexe 2A;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 5 Annexe 2A;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQChywbLyzOdRZpHMV55KxhBATArVY5eZh35mE0jV_GvVBY?e=S6wzEI;
TE44;20001492600030;2023-62;2023-06-15;;Réseaux-Urbanisme;2023-62_Annexe Convention indemnisation IRVE;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQG-9b3tBshJj-ye-5s-pbsBT0Dhhc2LbH9z63AFwhfjZQ?e=94LvOo;
TE44;20001492600030;2023-44;2023-05-04;;Finances;2023-44_Décision Modificative n°1 Budget Principal;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaSRY4VFDTFDqFVvWiJd7v4BBslXTydkFiBHdVrYeQD33Q?e=KeYJEc;
TE44;20001492600030;2017-29;2017-05-11;;Ressources Humaines;2017-29 Ouverture d'un poste de Directeur Délégué;Comité;Comité du Jeudi 11 Mai 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeVXJgsSMGpAjDvEfbQhRZ0BqxgsTqCPrSJ3nzPPwUaQeA?e=q6107i;
TE44;20001492600030;2023-25;2023-03-30;;Finances;2023-25_Approbation du BUDGET PRIMITIF 2023 - BUDGET ANNEXE ICE;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfX5VZSVectBluYy-EDrrooBfy4tY6VQzHgXjWbjJJRTOA?e=1y921q;
TE44;20001492600030;2023-58;2023-06-15;;Affaires générales;2023-58_Annexe_SEM Croissance Verte_Rapport d’activité 2022;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EegT1Y3hx8RMkhI6-ZmHFF8BBqxSIwGo5X5JLM0eaLZ37A?e=jQvx2N;
TE44;20001492600030;2023-51;2023-05-04;;Ressources Humaines;2023-51_Modification du tableau des effectifs;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERDlYJ2AwYNEh__f4g1anU0BMfF2uNBq_UkDn5uqTQ_WGA?e=0WoXhc;
TE44;20001492600030;2017-32;2017-05-11;;Réseaux-Urbanisme;2017-32 Travaux sur la commune du Teillé;Comité;Comité du Jeudi 11 Mai 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETr3-Ka718VAoYdK2dQaCjoB5pNdDbVMz7J6FZMnIeCwwQ?e=iBhXsp;
TE44;20001492600030;2023-05;2023-02-09;;Finances;2023-05_Virements de crédits;Comité;Comité du Jeudi 9 Février 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaP_xuzuLtZOojXqjpmYYhYBZ1ERuy1_A79vfO66TCsyNg?e=xMVdQM;
TE44;20001492600030;2023-57;2023-06-15;;Affaires générales;2023-57_SEM ENR 44 - Rapport d'activités 2022;Comité;Comité du Jeudi 15 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eb28vvZP295Jp08zV8rMc-sBgj7-Sm5jpYooe-JKS7OCkQ?e=7nR0ww;
TE44;20001492600030;2023-24;2023-03-30;;Finances;2023-24_Approbation du BUDGET PRIMITIF 2023 - BUDGET PRINCIPAL;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EefAXnX7G1FLpREVJ0L57cwBJeuVnNOiJsZACtQIrp4ChA?e=XgeKPy;
TE44;20001492600030;2017-28;2017-03-30;;Affaires générales;2017-28 Indemnités des élus;Comité;Comité du Jeudi 30 Mars 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZkxsVOTAIVGnigsQwOF46kBAb-60DL8FE5ord_byj_gFw?e=3O6qrD;
TE44;20001492600030;2023-04;2023-02-09;;Finances;2023-04_Admission en non valeur;Comité;Comité du Jeudi 9 Février 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ET6xk1LcDb5PtaNOCyJSE8MBdtPd7BbK5L-FK8zBZda67w?e=4qhzsI;
TE44;20001492600030;10;2023-06-08;;Télécom;2023-10 Lancement du marché public « Maintenance des Infrastructures de Communication Electronique »;Bureau;Bureau du Jeudi 8 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETTjWqAtRetHpT1ynchefZ0BEGGrU3w9ov4bBUouSvkoDw?e=4Z0eMm;commande publique
TE44;20001492600030;2023-32 Annexe 12 Annexe 5;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 12 Annexe 5;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBPXzicqalUTaZMdUiWlIJTAbPhNg6jZsKpT0lc3S5LXww?e=O0vWLI;
TE44;20001492600030;2017-22-2;2017-03-30;;Finances;2017-22-2 Versement subvention fonctionnement et investissement budget IRVE;Comité;Comité du Jeudi 30 Mars 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVVUl8R8BvROqyMdRLm3UEIB6wg7xYF2TQvHvNzICM0UPw?e=pfH2tP;
TE44;20001492600030;2;2023-02-02;;Patrimoine;2023-02 Desaffectation declassement parcelle Meilleraye de Bretagne;Bureau;Bureau du Jeudi 2 Février 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EchtQ_2-EdtFvfUMFQt_lwoBXKxPgOJp6_1Ny2knM6QdAw?e=QWPL0a;
TE44;20001492600030;2023-47;2023-05-04;;Production EnR;2023-47_Lancement du marché public Etudes PV;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUsDkUilgsFMtgZupMyjCxIBGZSTHri3DKlpml7QTe29lA?e=TM9DHr;commande publique
TE44;20001492600030;2023-32 Annexe 2;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe 2 Cahier des charges;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCv6oZymlNxRpw0NAsDg4xcAf7-1JXPfv6JnmyKUZY75Tc?e=ya8BaF;
TE44;20001492600030;2017-16;2017-03-30;;Finances;2017-16 Affectations des résultats - Budget principal;Comité;Comité du Jeudi 30 Mars 2017;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXfJZSBP699Bg3-7Z4aXc_0BeAbSpWQhU8VbiBWYvD40Qw?e=QUpeCA;
